,City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Year of Data Collection,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year Emissions,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Diversion Masses: Composted Food (tons),Diversion Masses: Composted Green (tons),Diversion Masses: Composted Wood (tons),Diversion Masses: Composted Paper and Cardboard (tons),Diversion Masses: Anaerobically Digested Food (tons),Diversion Masses: Anaerobically Digested Green (tons),Diversion Masses: Anaerobically Digested Wood (tons),Diversion Masses: Anaerobically Digested Paper and Cardboard (tons),Diversion Masses: Incinerated Food (tons),Diversion Masses: Incinerated Green (tons),Diversion Masses: Incinerated Wood (tons),Diversion Masses: Incinerated Paper and Cardboard (tons),Diversion Masses: Incinerated Textiles (tons),Diversion Masses: Incinerated Plastic (tons),Diversion Masses: Incinerated Rubber/Leather (tons),Diversion Masses: Recycled Wood (tons),Diversion Masses: Recycled Paper and Cardboard (tons),Diversion Masses: Recycled Textiles (tons),Diversion Masses: Recycled Plastic (tons),Diversion Masses: Recycled Rubber/Leather (tons),Diversion Masses: Recycled Metal (tons),Diversion Masses: Recycled Glass (tons),Diversion Masses: Recycled Other (tons),Non Compostable Not Targeted Total (%),Precipitation Zone,k: Food,k: Green,k: Wood,k: Paper and Cardboard,k: Textiles,MEF: Compost,Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
6548,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2039,2608.914614589728,0.0,0.0,170.8450217618773,0.0,2779.7596363516054,2.645573502720137,15.81769436997319,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6549,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2040,2670.205510852832,0.0,0.0,175.27176781955086,0.0,2845.477278672383,2.7081187857408224,15.549597855227882,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6550,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2041,2732.894543304929,0.0,0.0,179.78701329726488,0.0,2912.6815566021937,2.7720789406533166,15.281501340482572,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6551,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2042,2797.020460205332,0.0,0.0,184.39336445069236,0.0,2981.413824656024,2.8374933256840054,15.281501340482572,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6552,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2043,2862.621924998834,0.0,0.0,189.09346963626825,0.0,3051.7153946351023,2.9044012584074195,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6553,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2044,2929.737677713842,0.0,0.0,193.89002096518735,0.0,3123.627698679029,2.97284217092742,15.281501340482572,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6554,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2045,2998.4066732243555,0.0,0.0,198.7857559724812,0.0,3197.1924291968367,3.042855743053424,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6555,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2046,3068.668200267796,0.0,0.0,203.783459302361,0.0,3272.451659570157,3.1144820171769263,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6556,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2047,3140.561984471442,0.0,0.0,208.8859644110156,0.0,3349.4479488824577,3.1877614979451803,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6557,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2048,3214.128278106334,0.0,0.0,214.0961552880488,0.0,3428.2244333943827,3.2627352393207927,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6558,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2049,3289.407938841611,0.0,0.0,219.41696819774444,0.0,3508.824907039356,3.3394449211915966,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6559,Coimbatore,India,IND,11.0018115,76.9628425,1050721.0,World Bank,2016,324850.0,0.8470374152605687,76.95,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,17.5,53.400000000000006,0.1,0.0,20.0,SWEET Model,2050,3366.442499399844,0.0,0.0,224.85139344134575,0.0,3591.29389284119,3.4179329173407496,15.013404825737265,3.339705102115609,2.340782455686252,966,100.0,0.0,0.0,95.56296444024385,0.0,0.0,4.437035559756171,95.56296444024385,0.0,0.0,4.437035559756171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880929877652244,0.0,0.0,0.0,0.0,0.0,84.11907012234776,146331.1238918195,0.0,0.0,6095.961549590989,310.4362899841321,0.0,0.0,14.413710015867922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.326109670765,0.0,0.0,0.0,0.0,0.0,47547.37907688573,0.1,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,100.0,60.0
6560,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2010,14472.006744371509,0.0,0.0,12003.774596650104,0.0,26475.78134102161,2.1217208632630014,39.41018766756032,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6561,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2011,14867.712943987544,0.0,0.0,12340.996016864834,0.0,27208.70896085238,2.180456346919803,38.8739946380697,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6562,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2012,15274.238885806466,0.0,0.0,12686.829327733967,0.0,27961.06821354044,2.240749046218687,38.6058981233244,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6563,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2013,15691.880412931554,0.0,0.0,13041.551155671312,0.0,28733.431568602864,2.3026448378233977,38.337801608579085,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6564,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2014,16120.941457566509,0.0,0.0,13405.442908680016,0.0,29526.38436624652,2.366190629831302,38.069705093833775,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6565,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2015,16561.734262227325,0.0,0.0,13778.791095186943,0.0,30340.52535741427,2.431434405051708,37.80160857908847,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6566,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2016,17014.579606991963,0.0,0.0,14161.887638878568,0.0,31176.467245870528,2.4984252644476133,37.26541554959786,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6567,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2017,17479.807042956472,0.0,0.0,14555.030190289046,0.0,32034.83723324552,2.567213470814558,36.99731903485255,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6568,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2018,17911.220251789116,0.0,0.0,14948.176264227552,0.0,32859.39651601667,2.6332921489362158,36.46112600536193,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6569,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2019,18322.320359483143,0.0,0.0,15341.84882494754,0.0,33664.169184430684,2.697785163845363,36.46112600536193,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6570,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2020,18722.203758857053,0.0,0.0,15736.545778910557,0.0,34458.74953776761,2.7614613852002265,35.388739946380696,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6571,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2021,19117.015173417964,0.0,0.0,16132.741871532626,0.0,35249.757044950595,2.8248512851759995,35.388739946380696,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6572,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2022,19510.921693140463,0.0,0.0,16530.890459688202,0.0,36041.812152828665,2.8883251379621733,35.120643431635386,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
6573,Greater Mumbai,India,IND,19.1074889,72.8718705,12478447.0,World Bank,2016,2497804.0,0.5484094799727071,37.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,SWEET Model,2023,19906.765708470924,0.0,0.0,16931.425168449623,0.0,36838.19087692055,2.9521454774717197,35.120643431635386,2.734286984807865,1.96822943481596,2274,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384615,0.0,0.0,28.846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
