,Site Name,Site Type,Latitude,Longitude,Country,Country ISO3,Waste in Place (tons),Waste Accepted (tons/year),Emissions: Modeled (tons CH4/year),Emissions Uncertainty: Modeled (tons CH4/year),Normalized Emissions: Modeled (kg CH4/year/ton waste accepted),Normalized Emissions Uncertainty: Modeled (kg CH4/year/ton waste accepted),Emissions Source: Modeled,Emissions: Satellite (tons CH4/year),Emissions Uncertainty: Satellite (tons CH4/year),Normalized Emissions: Satellite (kg CH4/year/ton waste accepted),Normalized Emissions Uncertainty: Satellite (kg CH4/year/ton waste accepted),Emissions Source: Satellite,Waste in Place Year,Site Open Year,Site Close Year,Site Status,Climate TRACE ID,GHGRP ID,Most Recent Plume Filename
2563,"Junagadh Taluka, Junagadh District, Gujarat, 362015, India",Dumpsites,21.45511423057841,70.43721524745344,India,IND,794475.099,41170.04423,654.4206266,,15.895553158602956,,Climate TRACE,,,,,,,,,,1835963224,,
2566,"Sh2, Kuchaman, Kuchaman City Tehsil, Nagaur, Rajasthan, 341508, India",Dumpsites,27.12943773495986,74.8540460871247,India,IND,675586.2596,35009.173,556.4901705,,15.895553159739016,,Climate TRACE,,,,,,,,,,1835963362,,
2567,"Silora, Kishangarh Tehsil, Ajmer, Rajasthan, 305802, India",Dumpsites,26.534501405968584,74.85863257153153,India,IND,792988.5598,41093.01112,653.1961427,,15.895553158480736,,Climate TRACE,,,,,,,,,,1835963226,,
2572,"Pardi, Pardi Taluka, Valsad, Gujarat, 396185, India",Dumpsites,20.493285510994266,72.94590626028702,India,IND,675318.7534,34995.31071,556.2698218,,15.895553161671018,,Climate TRACE,,,,,,,,,,1835963365,,
2585,"Sh64, Meghnagar Tahsil, Jhabua, Madhya Pradesh, 457777, India",Dumpsites,23.00608918407645,74.61542275488443,India,IND,787271.9156,40796.77214,648.4872602,,15.8955531573582,,Climate TRACE,,,,,,,,,,1835963235,,
2593,"Huda, Sector 21, Gurgaon, Gurugram, Haryana, 122016, India",Dumpsites,28.513341056504053,77.07111935568682,India,IND,782748.6953,40562.3769,644.7614183,,15.895553159755782,,Climate TRACE,,,,,,,,,,1835963239,,
2605,"Pakshitīrtham, Achcharapākkam, Tirukalukundram, Chengalpattu District, Tamil Nadu, 603109, India",Dumpsites,12.60344754013346,80.07897630575775,India,IND,666832.7039,34555.55995,549.2797401,,15.895553158298624,,Climate TRACE,,,,,,,,,,1835963381,,
2606,"Majalgaon, Beed, Maharashtra, 431131, India",Dumpsites,19.158055074637787,76.20207630469802,India,IND,775652.4133,40194.64448,638.9161081,,15.89555316051896,,Climate TRACE,,,,,,,,,,1835963246,,
2615,"Sewapura, Amber Tehsil, Jaipur, Rajasthan, India",Dumpsites,27.04183227783937,75.79889282415816,India,IND,662437.9386,34327.8213,545.6597084,,15.895553161714924,,Climate TRACE,,,,,,,,,,1835963386,,
2618,"Pollachi, Coimbatore District, Tamil Nadu, India",Dumpsites,10.734418324263,77.08234003613329,India,IND,768785.3955,39838.79264,633.2596463,,15.895553161522718,,Climate TRACE,,,,,,,,,,1835963252,,
2621,"Mahad, Raigad, Maharashtra, 402300, India",Dumpsites,18.078510279922472,73.4275302073042,India,IND,659867.2853,34194.60893,543.5422241,,15.895553161982017,,Climate TRACE,,,,,,,,,,1835963389,,
2631,"Punjabi Bagh Tehsil, West Delhi, Delhi, 110056, India",Dumpsites,28.67499067245453,77.13314799358314,India,IND,658662.3746,34132.16994,542.5497217,,15.895553158610577,,Climate TRACE,,,,,,,,,,1835963394,,
2633,"Puliyampatty - Nambiyur Road, Nambiyur, Erode District, Tamil Nadu, 638459, India",Dumpsites,11.34815945286655,77.17516918944739,India,IND,658538.4153,34125.74632,542.4476146,,15.89555315548041,,Climate TRACE,,,,,,,,,,1835963395,,
2640,"Morbi, Morbi Taluka, Morbi District, Gujarat, 363641, India, Site 2",Dumpsites,22.7722581762009,70.8529812411478,India,IND,761416.7491,39456.94619,627.1899857,,15.895553160141812,,Climate TRACE,,,,,,,,,,1835963263,,
2650,"Sh32, Manavadar, Manavadar Taluka, Junagadh District, Gujarat, 362630, India",Dumpsites,21.493322404891767,70.12370374359307,India,IND,752689.9865,39004.72157,620.0016252,,15.895553159822237,,Climate TRACE,,,,,,,,,,1835963268,,
2652,"Jam Kandoma Taluka, Rajkot, Gujarat, India",Dumpsites,21.9412496927579,70.51633595986094,India,IND,751423.2107,38939.0767,618.9581636,,15.895553157787129,,Climate TRACE,,,,,,,,,,1835963269,,
2653,"Gajsar, Churu Tehsil, Churu, Rajasthan, 331001, India",Dumpsites,28.319229311242538,74.94934039435614,India,IND,652702.9719,33823.3511,537.6408755,,15.895553161200516,,Climate TRACE,,,,,,,,,,1835963405,,
2655,"Jiaganj, Murshidabad Jiaganj, Murshidabad, West Bengal, 742123, India",Dumpsites,24.226375865765096,88.26787871304268,India,IND,652693.7805,33822.8748,537.6333044,,15.895553159780494,,Climate TRACE,,,,,,,,,,1835963406,,
2660,"Chhaya, Porbandar, Porbandar Taluka, Porbandar District, Gujarat, 360500, India, Site 1",Dumpsites,21.60044245872714,69.64630254242476,India,IND,750679.4367,38900.53401,618.3455062,,15.895553157214874,,Climate TRACE,,,,,,,,,,1835963273,,
2662,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas, West Bengal, 700141, India, Site 1",Dumpsites,22.49296663474246,88.20559454725317,India,IND,749750.8795,38852.41577,617.5806402,,15.895553158289491,,Climate TRACE,,,,,,,,,,1835963274,,
2663,"Veerapandi - Seeppalakottai Road, Theni, Theni District, Tamil Nadu, 625534, India",Dumpsites,9.943846627981888,77.43795959047948,India,IND,651751.2784,33774.03394,536.8569518,,15.895553156419904,,Climate TRACE,,,,,,,,,,1835963410,,
2666,"Sonipat, Haryana, 131001, India",Dumpsites,29.035739518861632,77.05928298428562,India,IND,746652.547,38691.85884,615.028499,,15.895553158696472,,Climate TRACE,,,,,,,,,,1835963276,,
2674,"Sh23, Niphad, Nashik, Maharashtra, 422230, India",Dumpsites,20.08218428262924,74.09895372295176,India,IND,743738.7844,38540.86639,612.6283906,,15.895553161694243,,Climate TRACE,,,,,,,,,,1835963280,,
2677,"Sangli, Miraj, Sangli, Maharashtra, 416416, India",Dumpsites,16.878067566886337,74.52365222590736,India,IND,647728.9347,33565.59434,533.5436892,,15.895553160641576,,Climate TRACE,,,,,,,,,,1835963417,,
2680,"Mandal, Sindkhede, Dhule, Maharashtra, 425408, India",Dumpsites,21.307609030857176,74.58267992115887,India,IND,739991.4185,38346.67627,609.5416311,,15.895553158458911,,Climate TRACE,,,,,,,,,,1835963283,,
2698,"Vijayapura, Vijayapura Taluk, Bijapur District, Karnataka, 586101, India",Dumpsites,16.845268084727312,75.72149465308155,India,IND,734465.8291,38060.33783,604.9901233,,15.895553160937355,,Climate TRACE,,,,,,,,,,1835963292,,
2703,"Pace Cityii, Sector 36, Gurgaon, Gurugram, Haryana, 122004, India",Dumpsites,28.42215075679639,76.9896327264198,India,IND,643798.9864,33361.94271,530.3065339,,15.895553160968785,,Climate TRACE,,,,,,,,,,1835963430,,
2709,"Nh83, Vellaikal, Manapparai, Tiruchirappalli District, Tamil Nadu, 621306, India",Dumpsites,10.61376223032195,78.42186060526322,India,IND,643317.8931,33337.01225,529.9102505,,15.89555316253633,,Climate TRACE,,,,,,,,,,1835963433,,
2718,"Sattur - Sivakasi - Kalugumalai Road, Vembakottai, Sivakasi, Virudhunagar District, Tamil Nadu, 626128, India",Dumpsites,9.39751726367362,77.78746425928097,India,IND,721901.161,37409.23128,594.6404244,,15.895553157701777,,Climate TRACE,,,,,,,,,,1835963302,,
2726,"Kovur, Pallavaram, Chengalpattu District, Tamil Nadu, 600122, India",Dumpsites,13.015535758451716,80.1172678768015,India,IND,719054.0049,37261.69041,592.2951808,,15.895553161513156,,Climate TRACE,,,,,,,,,,1835963306,,
2732,"Watchmen Shed, Way To Landfill Site, ವಡ್ಡರಪಾಳ್ಯ, Mallattahalli, Doddaballapura Taluk, Bangalore Rural, Karnataka, 561203, India",Dumpsites,13.327236010225167,77.54945816023847,India,IND,717866.377,37200.14702,591.3169145,,15.895553159563834,,Climate TRACE,,,,,,,,,,1835963309,,
2740,"Deolali Camp, Nashik, Maharashtra, 422401, India",Dumpsites,19.898711968110774,73.84269043982837,India,IND,716362.4893,37122.21491,590.0781405,,15.895553159492229,,Climate TRACE,,,,,,,,,,1835963313,,
2741,"Sh144, Sanand Taluka, Ahmedabad District, Gujarat, 382220, India",Dumpsites,22.858601923869223,72.36519089918959,India,IND,627328.096,32508.41403,516.7392234,,15.895553161194927,,Climate TRACE,,,,,,,,,,1835963449,,
2744,"Siruseri, Tiruporur, Chengalpattu District, Tamil Nadu, 603112, India",Dumpsites,12.828504185292894,80.23561460965755,India,IND,714948.452,37048.93888,588.9133775,,15.895553160306868,,Climate TRACE,,,,,,,,,,1835963315,,
2746,"Krishnanagar City, Krishnanagar, Krishnagar-I, Nadia, West Bengal, 741101, India",Dumpsites,23.40520079777537,88.51160003816261,India,IND,714722.055,37037.20689,588.726891,,15.895553159516345,,Climate TRACE,,,,,,,,,,1835963316,,
2751,"Jawanpura, Viratnagar Tehsil, Jaipur, Rajasthan, 303119, India",Dumpsites,27.448247754676235,76.03832522172623,India,IND,623922.1975,32331.91889,513.9337355,,15.895553160593742,,Climate TRACE,,,,,,,,,,1835963454,,
2753,"Mathura, Uttar Pradesh, 281001, India",Dumpsites,27.461031741179905,77.7119751156782,India,IND,623463.7814,32308.16357,513.5561315,,15.895553159105166,,Climate TRACE,,,,,,,,,,1835963455,,
2756,"Palladam, Tiruppur District, Tamil Nadu, 638664, India",Dumpsites,10.952560182298738,77.30437267201003,India,IND,709106.5792,36746.2105,584.1013424,,15.895553159148209,,Climate TRACE,,,,,,,,,,1835963321,,
2765,"Bahraich, Uttar Pradesh, 271801, India",Dumpsites,27.58906285272276,81.60109225798652,India,IND,620957.8075,32178.30292,511.4919246,,15.895553158028385,,Climate TRACE,,,,,,,,,,1835963461,,
2768,"Tendar, Ranchi, Kanke, Ranchi, Jharkhand, 835222, India",Dumpsites,23.41104588130007,85.25536668862327,India,IND,705654.3451,36567.31423,581.2576873,,15.895553161055878,,Climate TRACE,,,,,,,,,,1835963327,,
2771,"Sangaria Road, Hanumangarh, Hanumangarh Tehsil, Hanumangarh District, Rajasthan, 335500, India",Dumpsites,29.645601918283518,74.3206293671927,India,IND,619325.9809,32093.74096,510.1477654,,15.895553155857463,,Climate TRACE,,,,,,,,,,1835963464,,
2772,"Palsana Taluka, Surat, Gujarat, 394327, India",Dumpsites,21.17436680638769,72.9673346857254,India,IND,703841.3045,36473.36168,579.7642595,,15.89555315977115,,Climate TRACE,,,,,,,,,,1835963329,,
2774,"1St Main Road, Shiva Shakthi Nagar, Chidambaram, Cuddalore District, Tamil Nadu, 608001, India",Dumpsites,11.388849024597198,79.68489023088343,India,IND,703501.8608,36455.77156,579.4846548,,15.895553159429552,,Climate TRACE,,,,,,,,,,1835963330,,
2793,"Rajiv Gruhakalpa Colony, Nizampet, Bachupally Mandal, Medchal–Malkajgiri, Telangana, 500090, India",Dumpsites,17.526665900844126,78.38144949200606,India,IND,613249.5198,31778.8561,505.1424965,,15.89555315995153,,Climate TRACE,,,,,,,,,,1835963475,,
2802,"Badnawar, Badnawar Tahsil, Dhar, Madhya Pradesh, 454660, India",Dumpsites,23.01195018621283,75.21780890151334,India,IND,608614.9746,31538.69196,501.3249547,,15.895553161679064,,Climate TRACE,,,,,,,,,,1835963484,,
2805,"Godhra, Godhra Taluka, Panch Mahal District, Gujarat, 389001, India, Site 3",Dumpsites,22.7581690816169,73.59958745967833,India,IND,541640.3257,28068.03661,446.1569679,,15.895553155329877,,Climate TRACE,,,,,,,,,,1835963621,,
2812,"Ballari - Badepalli Road, Muddalapuram, Kudair, Ananthapuramu, Andhra Pradesh, 515711, India",Dumpsites,14.744085456517997,77.40387973501814,India,IND,603566.1601,31277.06021,497.1661732,,15.89555315819114,,Climate TRACE,,,,,,,,,,1835963489,,
2816,"Sh4, Ghatal, Paschim Medinipur, West Bengal, 721212, India",Dumpsites,22.66361320041399,87.72401223595509,India,IND,603132.3348,31254.57919,496.808825,,15.895553159741649,,Climate TRACE,,,,,,,,,,1835963491,,
2817,"Rajkot, Rajkot Taluka, Rajkot, Gujarat, 360001, India, Site 7",Dumpsites,22.321362499900843,70.77819385587374,India,IND,537993.0622,27879.03383,443.1526643,,15.89555316020792,,Climate TRACE,,,,,,,,,,1835963627,,
2818,"Volkswagen Goa, Nh66, Quelossim, Mormugao, South Goa, Goa, 403722, India",Dumpsites,15.373215209048828,73.93520568999614,India,IND,602851.9105,31240.04748,496.5778355,,15.89555316194417,,Climate TRACE,,,,,,,,,,1835963492,,
2826,"Karchhana, Prayagraj, Uttar Pradesh, 211016, India",Dumpsites,25.37967538881422,81.80538019078753,India,IND,601822.8002,31186.71854,495.7301424,,15.895553158764612,,Climate TRACE,,,,,,,,,,1835963496,,
2830,"Manawar, Manawar Tahsil, Dhar, Madhya Pradesh, 454446, India",Dumpsites,22.255587454665196,75.07662749459843,India,IND,600065.7356,31095.66669,494.2828228,,15.895553156252332,,Climate TRACE,,,,,,,,,,1835963498,,
2832,"Punjabi Bagh Tehsil, West Delhi, Delhi, 110072, India",Dumpsites,28.66519481593453,76.96512235207108,India,IND,598338.2623,31006.14827,492.8598782,,15.895553162817926,,Climate TRACE,,,,,,,,,,1835963499,,
2833,"Udupi, Udupi Taluku, Udupi District, Karnataka, 576101, India",Dumpsites,13.31292500717753,74.80378292595583,India,IND,535645.2725,27757.37035,441.2187559,,15.895553157109497,,Climate TRACE,,,,,,,,,,1835963635,,
2837,"Majura Taluka, Surat, Gujarat, 395023, India, Site 2",Dumpsites,21.123920337937665,72.85367558015425,India,IND,535006.7446,27724.28156,440.6927913,,15.895553157843487,,Climate TRACE,,,,,,,,,,1835963637,,
2839,"Guradiya Deda, Mandsaur Nagar Tahsil, Mandsaur, Madhya Pradesh, India",Dumpsites,24.13741604323938,75.0348046727293,India,IND,534914.98,27719.52627,440.6172034,,15.89555316018754,,Climate TRACE,,,,,,,,,,1835963638,,
2840,"Chilkamarri, Farooqnagar Mandal, Rangareddy, Telangana, 509216, India",Dumpsites,17.036730447228823,78.21605339455625,India,IND,596864.2111,30929.7623,491.6456809,,15.895553161105283,,Climate TRACE,,,,,,,,,,1835963503,,
2844,"Wai, Satara, Maharashtra, 412803, India",Dumpsites,17.97243789662451,73.89820957405657,India,IND,596292.1418,30900.11742,491.1744591,,15.895553160004788,,Climate TRACE,,,,,,,,,,1835963505,,
2854,"Jaipur Municipal Corporation, Sanganer Tehsil, Jaipur, Rajasthan, 302014, India",Dumpsites,26.85980954706618,75.82249990483035,India,IND,594853.1378,30825.54761,489.9891307,,15.895553159323091,,Climate TRACE,,,,,,,,,,1835963510,,
2876,"National Highway Nh68, Kallakurichi, Kallakkurichi, Kallakurichi District, Tamil Nadu, 606200, India",Dumpsites,11.73974991771455,78.97989433794604,India,IND,588757.3453,30509.661,484.9679383,,15.895553159374666,,Climate TRACE,,,,,,,,,,1835963521,,
2879,"Satna, Raghurajnagar Tahsil, Satna, Madhya Pradesh, 485005, India, Site 2",Dumpsites,24.561882785994914,80.84788093369963,India,IND,527614.6568,27341.22036,434.6038217,,15.89555316030524,,Climate TRACE,,,,,,,,,,1835963658,,
2880,"Raipur-Karchuliyan Tahsil, Rewa, Madhya Pradesh, 486003, India",Dumpsites,24.55374226453353,81.36038058901781,India,IND,588139.9367,30477.66662,484.4593699,,15.895553158327708,,Climate TRACE,,,,,,,,,,1835963523,,
2887,"Kayalpattinam, Tiruchendur, Thoothukkudi District, Tamil Nadu, 628204, India",Dumpsites,8.561957238000373,78.11711069559412,India,IND,525726.4287,27243.37156,433.0484609,,15.8955531603813,,Climate TRACE,,,,,,,,,,1835963662,,
2899,"Kunnam, Perambalur District, Tamil Nadu, 621115, India",Dumpsites,11.217429076206342,78.89450570629427,India,IND,524106.2111,27159.41118,431.7138642,,15.895553159779512,,Climate TRACE,,,,,,,,,,1835963668,,
2913,"Huskur, Singena Agrahara, Anekal, Bangalore Urban, Karnataka, 560100"", India",Dumpsites,12.835180244545292,77.70904208412574,India,IND,517255.164,26804.38695,426.0705577,,15.895553160562024,,Climate TRACE,,,,,,,,,,1835963675,,
2918,"Surendranagar Taluka, Surendranagar District, Gujarat, 363001, India",Dumpsites,22.741096821918017,71.59172272668735,India,IND,580429.2278,30078.09434,478.1079475,,15.895553158904018,,Climate TRACE,,,,,,,,,,1835963542,,
2922,"Musiri, Tiruchirappalli District, Tamil Nadu, 621211, India",Dumpsites,10.955973624466496,78.44820355031904,India,IND,579273.2955,30018.19342,477.1557893,,15.895553160840418,,Climate TRACE,,,,,,,,,,1835963544,,
2932,"Nilgunj Road, Kamarhati, Barrackpur - Ii, North 24 Parganas, West Bengal, 700056, India",Dumpsites,22.67868228226115,88.38005235363988,India,IND,578379.8736,29971.89592,476.4198648,,15.895553156585231,,Climate TRACE,,,,,,,,,,1835963549,,
2933,"Pakur, Pakaur, Jharkhand, 816107, India",Dumpsites,24.65611179440914,87.84729739283281,India,IND,512865.6306,26576.91943,422.4548356,,15.895553158923809,,Climate TRACE,,,,,,,,,,1835963685,,
2934,"Nellikkuppam, Panruti, Cuddalore District, Tamil Nadu, 607105, India",Dumpsites,11.775642761532536,79.67911757629437,India,IND,577812.1637,29942.47694,475.952234,,15.895553161942251,,Climate TRACE,,,,,,,,,,1835963550,,
2946,"Khed, Pune District, Maharashtra, 410501, India",Dumpsites,18.751721014775747,73.80929494958252,India,IND,574328.3781,29761.94566,473.0825894,,15.89555316055234,,Climate TRACE,,,,,,,,,,1835963556,,
2948,"Bhat Gidc, Koteshwar Village, Koteshwar, Gandhinagar Taluka, Gandhinagar District, Gujarat, 382428, India",Dumpsites,23.09561042983137,72.61721023760883,India,IND,574002.6728,29745.06747,472.8143012,,15.895553159422704,,Climate TRACE,,,,,,,,,,1835963557,,
2953,"Malegaon, Nashik, Maharashtra, 423200, India, Site 2",Dumpsites,20.57692760373911,74.54335859789795,India,IND,506346.4115,26239.09067,417.0848605,,15.89555315561551,,Climate TRACE,,,,,,,,,,1835963695,,
2962,"Kudlu, Singasandra, Bommanahalli Zone, Bengaluru, Anekal, Bangalore Urban, Karnataka, - 560068, India",Dumpsites,12.883407569405476,77.66021341552103,India,IND,571262.0798,29603.04875,470.5568351,,15.895553159875126,,Climate TRACE,,,,,,,,,,1835963564,,
2966,"Nizamabad, Nizamabad_South Mandal, Nizamabad, Telangana, 503001, India",Dumpsites,18.652882604533072,78.05024296711969,India,IND,569879.7587,29531.41627,469.4181972,,15.895553159665646,,Climate TRACE,,,,,,,,,,1835963566,,
2968,"Beltala, Barrackpore, Barrackpur - Ii, North 24 Parganas, West Bengal, 700120, India",Dumpsites,22.74902428850412,88.38258200732865,India,IND,569686.1605,29521.38393,469.2587276,,15.895553159455153,,Climate TRACE,,,,,,,,,,1835963567,,
2972,"Udvada, Pardi Taluka, Valsad, Gujarat, 396185, India",Dumpsites,20.454542543615048,72.92711086949424,India,IND,567969.7035,29432.43638,467.8448571,,15.895553159775488,,Climate TRACE,,,,,,,,,,1835963569,,
2975,"Red Hills, Alinjivakkam, Mathavaram, Thiruvallur District, Tamil Nadu, 600052, India",Dumpsites,13.19688475165448,80.185578668413,India,IND,502602.4994,26045.07952,414.000946,,15.895553157443384,,Climate TRACE,,,,,,,,,,1835963706,,
2978,"Sardar Bazar, Barrackpore, Barrackpur - Ii, North 24 Parganas, West Bengal, 743101, India",Dumpsites,22.770327026643606,88.33791194849871,India,IND,566576.6416,29360.24732,466.697372,,15.895553157758618,,Climate TRACE,,,,,,,,,,1835963572,,
2979,"Ahmedabad, Ahmedabad City Taluka, Ahmedabad District, Gujarat, 380001, India",Dumpsites,23.10681058384741,72.60961012431548,India,IND,501735.7322,26000.16326,413.2869773,,15.895553161230415,,Climate TRACE,,,,,,,,,,1835963708,,
2982,"Tiruppur, Tiruppur South, Tiruppur District, Tamil Nadu, 638600, India, Site 2",Dumpsites,11.077028356463227,77.35640725769554,India,IND,565186.8167,29288.22598,465.5525531,,15.895553162486218,,Climate TRACE,,,,,,,,,,1835963574,,
2984,"Haveli, Pune District, Maharashtra, 410014, India",Dumpsites,18.535261894244336,73.95835600843147,India,IND,565047.6818,29281.01595,465.4379457,,15.895553163004235,,Climate TRACE,,,,,,,,,,1835963575,,
2985,"Bowrampet, Dundigal_Gandimaisamma Mandal, Medchal–Malkajgiri, Telangana, 5000000, India",Dumpsites,17.5697667687402,78.3991339486594,India,IND,501032.0723,25963.6993,412.7073624,,15.8955531579431,,Climate TRACE,,,,,,,,,,1835963711,,
2988,"Thiruvarur, Thiruvarur District, Tamil Nadu, 610001, India",Dumpsites,10.76890784021,79.6432475425301,India,IND,564001.6645,29226.81089,464.5763261,,15.895553156603736,,Climate TRACE,,,,,,,,,,1835963577,,
2990,"Arhala, Gangavati Taluku, Koppal District, Karnataka, India",Dumpsites,15.495669999740844,76.47526922023042,India,IND,493435.2525,25570.0288,406.4497521,,15.895553160268635,,Climate TRACE,,,,,,,,,,1835963714,,
2998,"Nh151, Junagadh, Junagadh City Taluka, Junagadh District, Gujarat, 362001, India",Dumpsites,21.578482331106297,70.47449892525661,India,IND,489514.4579,25366.85153,403.220137,,15.89555316012054,,Climate TRACE,,,,,,,,,,1835963718,,
3000,"Hameerpura, Lachhmangarh Tehsil, Sikar, Rajasthan, 332311, India",Dumpsites,27.796760923701807,75.01400962147859,India,IND,487334.0061,25253.85957,401.4240673,,15.895553160391634,,Climate TRACE,,,,,,,,,,1835963719,,
3004,"Kolhapur-Miraj Road, Jaysingpur, Shirol, Kolhapur District, Maharashtra, 416101, India",Dumpsites,16.769248307626686,74.53080572156928,India,IND,486737.6276,25222.95498,400.9328217,,15.89555315853797,,Climate TRACE,,,,,,,,,,1835963721,,
3007,"Majura Taluka, Surat, Gujarat, 395023, India, Site 1",Dumpsites,21.12774941612825,72.83817248308993,India,IND,560104.688,29024.86787,461.3663301,,15.89555315691434,,Climate TRACE,,,,,,,,,,1835963586,,
3011,"Beri, Jhajjar, Haryana, 124107, India",Dumpsites,28.729292316921835,76.66983733466525,India,IND,559330.1075,28984.72878,460.7282971,,15.895553158251772,,Climate TRACE,,,,,,,,,,1835963588,,
3018,"Sodepur, Panihati, Barrackpur - Ii, North 24 Parganas, West Bengal, 700110, India",Dumpsites,22.6917696307877,88.38586895298502,India,IND,484982.5374,25132.00545,399.4871286,,15.895553158094671,,Climate TRACE,,,,,,,,,,1835963728,,
3023,"Bhel Township, Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462001, India",Dumpsites,23.234059101901828,77.46324126423869,India,IND,557051.1696,28866.63322,458.8511029,,15.895553160043926,,Climate TRACE,,,,,,,,,,1835963594,,
3024,"Zinc Colony, Mindi, Gajuwaka, Visakhapatnam, Andhra Pradesh, 530011, India",Dumpsites,17.70578043489209,83.21882793268406,India,IND,482890.9356,25023.61773,397.7642459,,15.895553160690008,,Climate TRACE,,,,,,,,,,1835963731,,
3025,"Pollachi - Valparai Road, Rangasamudram, Pollachi, Coimbatore District, Tamil Nadu, 642007, India",Dumpsites,10.633733675243628,77.0066894383941,India,IND,557010.9986,28864.55154,458.8180135,,15.89555316195292,,Climate TRACE,,,,,,,,,,1835963595,,
3034,"Saraitoli, Namkum, Ranchi, Jharkhand, 835103, India",Dumpsites,23.366711194147165,85.4248533708993,India,IND,479103.2234,24827.33684,394.6442526,,15.895553161552868,,Climate TRACE,,,,,,,,,,1835963736,,
3040,"Smbt College, Nh160A, Kavdara, Igatpuri, Nashik, Maharashtra, India",Dumpsites,19.75745323853404,73.7656201960936,India,IND,478978.1831,24820.8572,394.5412551,,15.895553160025434,,Climate TRACE,,,,,,,,,,1835963739,,
3042,"Sh7, Dardoond, Kishangarh Tehsil, Ajmer, Rajasthan, 305405, India",Dumpsites,26.869040863768397,74.77354631666178,India,IND,478712.7445,24807.10206,394.3226095,,15.895553158376453,,Climate TRACE,,,,,,,,,,1835963740,,
3045,"Baraut, Baghpat, Uttar Pradesh, 250611, India",Dumpsites,29.08527476833801,77.25855577159928,India,IND,550848.0188,28545.18326,453.7414779,,15.895553157503183,,Climate TRACE,,,,,,,,,,1835963605,,
3056,"Barharganj, Nh730, Padrauna, Kushinagar, Uttar Pradesh, 274304, India",Dumpsites,26.92415930357697,83.92082685981929,India,IND,475658.3392,24648.82145,391.8066516,,15.89555315635588,,Climate TRACE,,,,,,,,,,1835963747,,
3061,"Arang Tahsil, Raipur, Chhattisgarh, India",Dumpsites,21.213983379974284,81.8606386434325,India,IND,545885.5752,28288.02728,449.6538414,,15.89555315926576,,Climate TRACE,,,,,,,,,,1835963613,,
3062,"Mundra-Luni, Sadau, Mundra Taluka, Kutch District, Gujarat, 370421, India",Dumpsites,22.843180463530324,69.71771525883736,India,IND,473629.3995,24543.68091,390.1353846,,15.895553158085772,,Climate TRACE,,,,,,,,,,1835963750,,
3064,"Pune Nashik Road, Sangamner, Ahmednagar, Maharashtra, 422605, India",Dumpsites,19.551241733102557,74.20622899937356,India,IND,473227.4221,24522.85027,389.80427,,15.895553155860783,,Climate TRACE,,,,,,,,,,1835963751,,
3068,"Harda, Harda Tahsil, Harda, Madhya Pradesh, 461331, India",Dumpsites,22.338384715206647,77.07798034417874,India,IND,471356.5336,24425.90002,388.2631922,,15.89555315800396,,Climate TRACE,,,,,,,,,,1835963753,,
3069,"Sama-Savli Road, Savli Taluka, Vadodara District, Gujarat, 391775, India",Dumpsites,22.4529310464078,73.19342330275465,India,IND,542745.447,28125.30447,447.0672723,,15.895553158433062,,Climate TRACE,,,,,,,,,,1835963617,,
3071,"Howrah, Haora, Howrah, West Bengal, 711101, India",Dumpsites,22.61039608583941,88.32622550583018,India,IND,542492.6879,28112.20639,446.8590711,,15.895553159390415,,Climate TRACE,,,,,,,,,,1835963618,,
3082,"Gudibanda - Gantavarampali Road, Hampasandra, Gudibande Taluk, Chikkaballapura District, Karnataka, 561209, India",Dumpsites,13.771060908025731,77.77517982360483,India,IND,469218.1181,24315.08639,386.5017484,,15.89555316402065,,Climate TRACE,,,,,,,,,,1835963760,,
3083,"Ajjanadka, Dakshina Kannada, Dakshina Kannada District, Karnataka, 575020, India",Dumpsites,12.778332756082843,74.87531117123136,India,IND,465900.7803,24143.18051,383.7692093,,15.895553162146324,,Climate TRACE,,,,,,,,,,1835963764,,
3085,"Mdr6, Ward No. 10, Duler, Mapusa, Bardez, North Goa, Goa, 403507, India",Dumpsites,15.60847581032551,73.79561676061857,India,IND,465876.9173,24141.94392,383.749553,,15.895553161404244,,Climate TRACE,,,,,,,,,,1835963765,,
3095,"Kalyan-Dombivli, Mumbai Metropolitan Region, Kalyan, Thane, Maharashtra, 421311, India",Dumpsites,19.278150784291626,73.12483835373803,India,IND,463297.3742,24008.27088,381.6247461,,15.89555316196932,,Climate TRACE,,,,,,,,,,1835963770,,emi20230301t050314p03020-F_l3a-ch4-mfa-v0_plume.jpg
3099,"Vrindavan, Mathura, Uttar Pradesh, 281121, India",Dumpsites,27.556221743272424,77.68235352965263,India,IND,462125.2484,23947.53081,380.659249,,15.895553158284043,,Climate TRACE,,,,,,,,,,1835963772,,
3104,"Kalol, Kalol Taluka, Gandhinagar District, Gujarat, 382700, India, Site 1",Dumpsites,23.145277769407635,72.45568288284834,India,IND,410607.9475,21277.88193,338.2237034,,15.895553162325491,,Climate TRACE,,,,,,,,,,1835963911,,
3111,"Sector 1, Manesar, Gurugram, Haryana, 122050, India, Site 1",Dumpsites,28.356732437055214,76.9438922575569,India,IND,458809.956,23775.73092,377.9283948,,15.895553161820525,,Climate TRACE,,,,,,,,,,1835963778,,
